SET:|TTL:|PPN:|2000|4000|4170|1100|3000|3010|3120|5090|E001|7101|RVK40013|DSTATUS42001|DSTATUS42002|DSTATUS42003|5550|4020|5100|5500|RVK40011|RVK40012|RVK40014|4150|RVK40015|3100;;;;;;;;;;;;;;;
Pica2rvk-Export|1|1752461029|978-3-8325-5245-9|Modelle und Experimente im Chemieunterricht; eine Videostudie zum fachspezifischen Lehrerwissen und -handeln|Studien zum Physik- und Chemielernen$lBand 309|2021|Strübe, Martina ; ID: gnd/1229933840$BVerfasserIn$4aut|Sumfleth, Elke *1952-* ; ID: gnd/121127419$BAkademischeR BetreuerIn$4dgs|Universität Duisburg-Essen ; ID: gnd/10050375-5$BGrad-verleihende Institution$4dgg|DW 1700 [Pädagogik / Erwachsenenbildung und Jugendbildung / Außerschulische Jugendbildung / Allgemeines und Deutschland]|06-08-21 : l01|Che G 300: 15|0|false|false|false||||||||||;;;;;;;;;;;
Pica2rvk-Export|878|1081634235|3-527-20003-7|Verfahrenstechnik II und Reaktionsapparate||1973||||VN 1000 [Chemie und Pharmazie / Angewandte und technische Chemie / Nachschlage- und Tabellenwerke, Fachlexika und Handbücher für die gesamte Angewandte und Technische Chemie]|27-11-96 : l01|Che F 2: 1,3|0|false|false|false||4., neubearb. u. erw. Aufl.||||||Ullmanns Encyklopädie der technischen Chemie$hhrsg. von Ernst Bartholomé ...$l3||;;;;;;;;;;;;;;;
Pica2rvk-Export|879|1081634227|3-527-20002-9|Verfahrenstechnik I: (Grundoperationen)||1972||||VN 1000 [Chemie und Pharmazie / Angewandte und technische Chemie / Nachschlage- und Tabellenwerke, Fachlexika und Handbücher für die gesamte Angewandte und Technische Chemie]|02-08-13 : l01|Che F 2: 1,2|0|false|false|false||4., neubearb. u. erw. Aufl.||||||Ullmanns Encyklopädie der technischen Chemie$hhrsg. von Ernst Bartholomé ...$l2||;;;;;;;;;;;;;;;
Pica2rvk-Export|880|1081634219|3-527-20001-0|Allgemeine Grundlagen der Verfahrens- und Reaktionstechnik||1972||||VN 1000 [Chemie und Pharmazie / Angewandte und technische Chemie / Nachschlage- und Tabellenwerke, Fachlexika und Handbücher für die gesamte Angewandte und Technische Chemie]|02-08-13 : l01|Che F 2: 1,1|0|false|false|false||4., neubearb. u. erw. Aufl.||||||Ullmanns Encyklopädie der technischen Chemie$hhrsg. von Ernst Bartholomé ...$l1||;;;;;;;;;;;;;;;
Pica2rvk-Export|881|053247213|3-440-03953-6|Chemie für jedermann; ein modernes Lehrbuch||1972|Botsch, Walter *1927-* ; ID: gnd/115766200||||14-05-01 : l01|Che A 10: 1|202|false|false|false||2. Aufl., 11. - 15. Tsd.|||VC 5000||B749 (2)|||;;;;;;;;;;;;;
Pica2rvk-Export|882|025147846|3-527-25396-3|Handbuch der Infrarot-Spektroskopie||1972||Volkmann, Hugo$BHrsg.||UH 6000 [Physik / Klassische Felder, Elektrizitätslehre, Optik, Quantenoptik, Laser,  Relativitätstheorie / Quantenoptik, Laser- und Masertheorie,  Quantenelektronik, Teilchenoptik, Relativitätstheorie / Lumineszenz, Phosphorenz, Infrarotoptik / Infrarot- und Ferninfrarotoptik / Infrarot- und Ferninfrarotspektroskopie, Fouriertransformationsinfrarotspektroskopie (FTIR) / Infrarot- und Ferninfrarotspektroskopie, Fouriertransformationsinfrarotspektroskopie (FTIR) insgesamt, Allgemeines]|28-06-99 : l01|Che C 300: 25|201|false|false|false|Infrarotspektroskopie ; ID: gnd/4135411-4||||s| |a|Spectrum, infrared |a|Handbooks|VG 9200|Chemie und Pharmazie / Analytische Chemie / Analytische Chemie allgemein / Spektroskopische Methoden insgesamt / Infrarotspektroskopie / Allgemeines|V919|||;;;;;;;;;;;;;;
Pica2rvk-Export|883|1183942486||Industrielle Herstellung und Eigenschaften der Kunststoffe|Chemie und Technologie der Kunststoffe$l...|1963||Algra, Elias A.$BVerfasserIn$4aut||UV 1000 [Physik / Polymerphysik / Polymerphysik allgemein, zusammenfassende Darstellungen des Gesamtgebietes der]|19-10-04 : l01|Che E 400: 5,2|0|false|false|false|||||||||gelöscht|;;;;;;;;;;;;;;;
Pica2rvk-Export|884|168660245||Chemikalien, Reagenzien||1960|||E. Merck AG ; ID: gnd/1006523-4$BHerausgebendes Organ$4isb||29-06-99 : z01|Che A 250: 46|202|false|false|true|||Verkaufskatalog ; ID: gnd/4187788-3||VB 4600||E11||an Anni melden ?|;;;;;;;;;;;;;
Pica2rvk-Export|885|1183802625||IPN Curriculum Chemie; ein Lehrgang für die Orientierungsstufe, der Sachverhalte aus Nachbar- fächern mitberücksichtigt||19XX|||||13-06-13 : l01|Che H 300: 3|0|false|false|false|||||||||gelöscht|Christian-Albrechts-Universität zu Kiel$bInstitut für die Pädagogik der Naturwissenschaften ; ID: gnd/1024556-X;;;;;;;;;;;;;
Pica2rvk-Export|886|1182389902||Chemie - auf dem Weg in die Zukunft||19XX||Christen, Hans Rudolf||VB 4072 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Schulbücher für: / Gymnasialoberstufe, Sekundarstufe 2 (Klasse 11-13)]|31-08-04 : l01|Che H 100: 65|0|false|false|false|||||||||gelöscht|;;;;;;;;;;;;;;;
Pica2rvk-Export|887|1174525592||Lesetexte für den Chemieunterricht||19XX||Bühler, Achim|||06-05-03 : l01|Che H 500: 20|202|false|false|false|||||VB 4063||K83||GA|;;;;;;;;;;;;;;;
Pica2rvk-Export|888|1165222418|3-86010-632-5|Das Projekt Chemobil; (Chemie-)Lernen für Lehrer und Schüler||19XX||Kometz, Andreas$BHrsg.||VB 4063 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktisches Lehrmaterial und Arbeitsmittel für: / Weiterführende Schulen (Gymnasialmittel- und Gymnasialunterstufe, Realschulen), Sekundarstufe 1 (Klasse 5-10)]|29-10-01 : l01|Che G 360: 93|0|false|false|false||||||||||;;;;;;;;;;;;;;
Pica2rvk-Export|889|1163343404||Das möchte ich auch mal ausprobieren...!; ein systematischer Einstieg für die handlungsorientierte Erarbeitung chemischer Phänomene des Alltags im Sachunterricht||19XX|Friese, Bernd||||18-07-01 : l01|Che G 360: 91|0|false|false|false|||Sachunterricht ; ID: gnd/4051158-3|||||||;;;;;;;;;;;;;
Pica2rvk-Export|890|1159352488||Wasserstoff: Energie für morgen||19XX||Macdonald, Averil|||15-03-01 : l01|Che G 160: 76|0|false|false|false||||||||||;;;;;;;;;;;;;;;
Pica2rvk-Export|891|1158907060||Chemie|z.e.u.s.-Materialien|19XX||Duvinage, Brigitte$BHrsg.||VB 4073 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Schulbücher für: / Weiterführende Schulen (Gymnasialmittel- und Gymnasialunterstufe, Realschulen), Sekundarstufe 1 (Klasse 5-10)]|23-05-01 : l01|Che H 100: 88|201|false|false|false|Sekundarstufe 1 ; ID: gnd/4054365-1||Sekundarstufe 1 ; ID: gnd/4054365-1||VB 4073|Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Schulbücher für: / Weiterführende Schulen (Gymnasialmittel- und Gymnasialunterstufe, Realschulen), Sekundarstufe 1 (Klasse 5-10)|D987||GA|;;;;;;;;;;;;;
Pica2rvk-Export|892|1153985888||Moderne Chemie|Spektrum der Wissenschaft$pDigest$m...|19XX|||||17-03-00 : l01|Che A 60: 3|202|false|false|false|Chemie ; ID: gnd/4009816-3||||VC 5000||M689|||;;;;;;;;;;;;;;
Pica2rvk-Export|893|1150534850||Geschichte der Chemie|Naturwissenschaftliche Reihe|19XX|Strube, Wilhelm|||VB 2301 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Geschichte der Chemie und Pharmazie / Gesamtdarstellungen / Lehrbücher]|11-10-99 : l01|Che A 50: 37|201|false|false|false|||Chemieunterricht ; ID: gnd/4009832-1||VB 2300|Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Geschichte der Chemie und Pharmazie / Gesamtdarstellungen / Allgemeines|S927||GA|;;;;;;;;;;;;;;
Pica2rvk-Export|894|1148910441||Handbuch des Chemieunterrichts; Sekundarbereich I||19XX||Freytag, Kurt||VB 4063 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktisches Lehrmaterial und Arbeitsmittel für: / Weiterführende Schulen (Gymnasialmittel- und Gymnasialunterstufe, Realschulen), Sekundarstufe 1 (Klasse 5-10)]|27-07-99 : l01|Che G 5: 2|0|false|false|false|Sekundarstufe 1 ; ID: gnd/4054365-1||Sekundarstufe 1 ; ID: gnd/4054365-1|||||||;;;;;;;;;;;;
Pica2rvk-Export|895|1148868313||Chemie im Alltag||19XX|Emsley, John|||VB 2000 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Populärwissenschaftliche Darstellung; Trivialliteratur; Jugendsachbuch]|26-07-99 : l01|Che F 900: 4|0|false|false|false|Alltag ; ID: gnd/4001307-8|||||||||;;;;;;;;;;;;
Pica2rvk-Export|896|1145252567|3-8274-0407-X; 3-8274-0409-6; 3-8274-1569-1|Lexikon der Biochemie; in zwei Bänden||19XX||Fallert-Müller, Angelika$BRed.||WB 1410 [Biologie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik, Lehrbücher der Biologie / Terminologische Fachwörterbücher / Teilgebiete der Biologie / Biophysik, Biochemie, Immunologie]|13-07-99 : l01|Che E 500: 48|201|false|false|false|Biochemie ; ID: gnd/4006777-4||||s| |a|Biochemistry |a|Dictionaries|WB 1410|Biologie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik, Lehrbücher der Biologie / Terminologische Fachwörterbücher / Teilgebiete der Biologie / Biophysik, Biochemie, Immunologie|F194||GA|;;;;;;;;;;;
Pica2rvk-Export|897|1141871416||Strukturorientierte Einführung in die allgemeine und anorganische Chemie||19XX|Barke, Hans-Dieter *1946-* ; ID: gnd/109558278|||VH 5020 [Chemie und Pharmazie / Anorganische Chemie / Anorganische Chemie allgemein / Kompendien, Repetitorien, Leitfäden, Kurzdarstellungen, Vorlesungsskripten]|26-01-99 : l01|Che G 160: 71|0|false|false|false|Anorganische Chemie ; ID: gnd/4002145-2||Anorganische Chemie ; ID: gnd/4002145-2|||||||;;;;;;;;;;;;
Pica2rvk-Export|898|1134826230|3-06-032190-6|Chemische Schulexperimente; eine Anleitung für Lehrerinnen und Lehrer in drei Bänden||19XX||Keune, Hans$BHrsg.||VB 4062 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktisches Lehrmaterial und Arbeitsmittel für: / Gymnasialoberstufe, Sekundarstufe 2 (Klasse 11-13)]|18-03-98 : l01|Che G 360: 80|0|false|false|false|||Chemieunterricht ; ID: gnd/4009832-1||s| |a|Chemistry |a|Experiments||||||;;;;;;;;;;;;;
Pica2rvk-Export|899|1125595914||Wassergefährdende Stoffe||19XX||Roth, Lutz ; ID: gnd/1032384875$BBearb.||AR 25100 [Allgemeines / Naturschutz und Umweltschutz / Chemische und physikalische Umwelteinflüsse / Chemische Einflüsse (Auswirkungen einzelner Stoffe auf die Umwelt)]|18-11-96 : l01|Che A 250: 12|201|false|false|false|Wassergefährdender Stoff ; ID: gnd/4064722-5||||AR 25100|Allgemeines / Naturschutz und Umweltschutz / Chemische und physikalische Umwelteinflüsse / Chemische Einflüsse (Auswirkungen einzelner Stoffe auf die Umwelt)|R845|||;;;;;;;;;;;;;
Pica2rvk-Export|900|1125482303||Elemente: Chemie; Unterrichtswerk für Gymnasien||19XX||||VB 4072 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Schulbücher für: / Gymnasialoberstufe, Sekundarstufe 2 (Klasse 11-13)]|16-12-96 : l01|Che H 100: 87|201|false|false|false|Gymnasium ; ID: gnd/4022648-7|Ausg. Baden-Württemberg|||VB 4072|Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Schulbücher für: / Gymnasialoberstufe, Sekundarstufe 2 (Klasse 11-13)|E38||GA|;;;;;;;;;;;;;
Pica2rvk-Export|901|1125147369||Chemikon; Chemie in Übersichten||19XX|Reuber, Rudolf||||24-06-99 : l01|Che A 6: 6|0|false|false|false|Chemie ; ID: gnd/4009816-3||||||||gelöscht|;;;;;;;;;;;;;
Pica2rvk-Export|902|1125031891|3-13-107830-8|Römpp-Lexikon Chemie||19XX||Römpp, Hermann *1901-1964* ; ID: gnd/124682057$BBegr.||VC 1000 [Chemie und Pharmazie / Allgemeine Chemie; Mathematik, Statistik und Datenverarbeitung in Chemie und Pharmazie / Nachschlage- und Tabellenwerke, Fachlexika und Handbücher für die Allgemeine Chemie]|26-09-97 : l01|Che A 2: 14|201|false|false|false|Chemie ; ID: gnd/4009816-3||||VC 1000|Chemie und Pharmazie / Allgemeine Chemie; Mathematik, Statistik und Datenverarbeitung in Chemie und Pharmazie / Nachschlage- und Tabellenwerke, Fachlexika und Handbücher für die Allgemeine Chemie|R715 C5||GA|;;;;;;;;;;;
Pica2rvk-Export|903|1123604983||Biochemie|bsv Biologie und Chemie für die gymnasiale Oberstufe|19XX||Lechner, Konrad||WD 4010 [Biologie / Biophysik, Biochemie, Physiologische Chemie / Allgemeine Biochemie, Physiologische Chemie und Bioengineering / Lehrbücher und einführende Werke]|08-08-96 : l01|Che E 500: 24|0|false|false|false|Oberstufe ; ID: gnd/4259045-0||Oberstufe ; ID: gnd/4259045-0||||||gelöscht|;;;;;;;;;;;;;
Pica2rvk-Export|904|1123312311||Chemie in der Tat; Schülerversuche||19XX|Full, Roland|||VB 4063 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktisches Lehrmaterial und Arbeitsmittel für: / Weiterführende Schulen (Gymnasialmittel- und Gymnasialunterstufe, Realschulen), Sekundarstufe 1 (Klasse 5-10)]|09-09-96 : l01|Che G 360: 78|0|false|false|false|||Chemieunterricht ; ID: gnd/4009832-1|||||||;;;;;;;;;;;;;
Pica2rvk-Export|905|111973228X||Chemie für Realschulen|Natur und Technik|19XX||Blume, Rüdiger||VB 4063 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktisches Lehrmaterial und Arbeitsmittel für: / Weiterführende Schulen (Gymnasialmittel- und Gymnasialunterstufe, Realschulen), Sekundarstufe 1 (Klasse 5-10)]|03-07-96 : l01|Che H 100: 85|202|false|false|false||Baden-Württemberg|||VB 4073||R288||GA|;;;;;;;;;;;;;;;
Pica2rvk-Export|906|1119715881||Chemie und Umweltbelastung||19XX||Demuth, Reinhard|||09-01-96 : l01|Che F 700: 48|0|false|false|false||||||||||;;;;;;;;;;;;;;;
Pica2rvk-Export|907|1119295203||Chemie heute; Sekundarbereich I||19XX||Asselborn, Wolfgang$BHrsg.||VB 4073 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Schulbücher für: / Weiterführende Schulen (Gymnasialmittel- und Gymnasialunterstufe, Realschulen), Sekundarstufe 1 (Klasse 5-10)]|05-12-95 : l01|Che H 100: 84|201|false|false|false||Gymnasium ; Baden-Württemberg ; Neubearb.|||VB 4073|Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Schulbücher für: / Weiterführende Schulen (Gymnasialmittel- und Gymnasialunterstufe, Realschulen), Sekundarstufe 1 (Klasse 5-10)|H595 A8 (N)||GA|;;;;;;;;;;;;
Pica2rvk-Export|908|1118903226|3-13-102759-2|Römpp-Chemie-Lexikon||19XX||Römpp, Hermann *1901-1964* ; ID: gnd/124682057$BBegr.||VC 1000 [Chemie und Pharmazie / Allgemeine Chemie; Mathematik, Statistik und Datenverarbeitung in Chemie und Pharmazie / Nachschlage- und Tabellenwerke, Fachlexika und Handbücher für die Allgemeine Chemie]|28-11-95 : l01|Che A 2: 12|201|false|false|false|Chemie ; ID: gnd/4009816-3|Paperback-Ausg.|||s| |a|Chemistry |a|Dictionaries|VC 1000|Chemie und Pharmazie / Allgemeine Chemie; Mathematik, Statistik und Datenverarbeitung in Chemie und Pharmazie / Nachschlage- und Tabellenwerke, Fachlexika und Handbücher für die Allgemeine Chemie|R715||GA|;;;;;;;;;;;
Pica2rvk-Export|909|1117280551||Organische Chemie; Grundlagen, Mechanismen, bioorganische Anwendungen|Spektrum-Lehrbuch|19XX|Fox, Marye Anne|||VK 5010 [Chemie und Pharmazie / Organische Chemie / Organische Chemie allgemein / Lehrbücher]|12-12-95 : l01|Che E 10: 58|201|false|false|false|Organische Chemie ; ID: gnd/4043793-0||||s| |a|Chemistry, organic|VK 5010|Chemie und Pharmazie / Organische Chemie / Organische Chemie allgemein / Lehrbücher|F793||GA|;;;;;;;;;;;;;
Pica2rvk-Export|910|1115968068||Chemie für Gymnasien||19XX|||||14-06-95 : l01|Che H 100: 81|202|false|false|false|Gymnasium ; ID: gnd/4022648-7|Länderausgabe Baden-Württemberg|||s| |a|Education, secondary|VB 4073||G997||GA|;;;;;;;;;;;;;;
Pica2rvk-Export|911|1115015036||Chemie in Versuch, Theorie und Übung||19XX||Botsch, Walter *1927-* ; ID: gnd/115766200||VB 4072 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Schulbücher für: / Gymnasialoberstufe, Sekundarstufe 2 (Klasse 11-13)]|10-11-95 : l01|Che H 100: 83|201|false|false|false|Chemieunterricht ; ID: gnd/4009832-1|Neubearb.|||s| |a|Chemistry|VB 4072|Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Schulbücher für: / Gymnasialoberstufe, Sekundarstufe 2 (Klasse 11-13)|V566 (N)||GA|;;;;;;;;;;;;;
Pica2rvk-Export|912|1114926752||Handbuch der experimentellen Chemie; Sekundarbereich II||19XX||Glöckner, Wolfgang *1927-2015* ; ID: gnd/136360483$BHrsg.||VB 4062 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktisches Lehrmaterial und Arbeitsmittel für: / Gymnasialoberstufe, Sekundarstufe 2 (Klasse 11-13)]|11-11-96 : l01|Che G 300: 4|0|false|false|false|||Sekundarstufe 2 ; ID: gnd/4054367-5|||||||;;;;;;;;;;;;
Pica2rvk-Export|913|1112542663||Chemie|Natur und Technik|19XX||Geiger, Werner||VB 4073 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Schulbücher für: / Weiterführende Schulen (Gymnasialmittel- und Gymnasialunterstufe, Realschulen), Sekundarstufe 1 (Klasse 5-10)]|14-12-94 : l01|Che H 100: 72|201|false|false|false|Sekundarstufe 1 ; ID: gnd/4054365-1|Hauptschule Baden-Württemberg|||VB 4073|Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Schulbücher für: / Weiterführende Schulen (Gymnasialmittel- und Gymnasialunterstufe, Realschulen), Sekundarstufe 1 (Klasse 5-10)|C517||GA|;;;;;;;;;;;;;;
Pica2rvk-Export|914|111249216X||Blickpunkt Chemie||19XX||Frühauf, Dieter$BHrsg.||VB 4073 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Schulbücher für: / Weiterführende Schulen (Gymnasialmittel- und Gymnasialunterstufe, Realschulen), Sekundarstufe 1 (Klasse 5-10)]|12-12-94 : l01|Che H 100: 80|201|false|false|false|Chemieunterricht ; ID: gnd/4009832-1|[Ausg. Baden-Württemberg]|||VB 4073|Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Schulbücher für: / Weiterführende Schulen (Gymnasialmittel- und Gymnasialunterstufe, Realschulen), Sekundarstufe 1 (Klasse 5-10)|F944||GA|;;;;;;;;;;;;;;
Pica2rvk-Export|915|111177207X||Elektrochemie; Wechselwirkung zwischen stofflicher Veränderung und elektrischer Energie|Aulis-Kolleg Chemie|19XX||Jansen, Walter||VB 4072 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Schulbücher für: / Gymnasialoberstufe, Sekundarstufe 2 (Klasse 11-13)]|28-10-94 : l01|Che G 160: 65|0|false|false|false||[Neubearb.]|Oberstufe ; ID: gnd/4259045-0|||||||;;;;;;;;;;;;;
Pica2rvk-Export|916|1110802641||Grundkurs Chemie||19XX|Arni, Arnold|||VH 5010 [Chemie und Pharmazie / Anorganische Chemie / Anorganische Chemie allgemein / Lehrbücher der Anorganischen und Allgemeinen Chemie]|05-05-95 : l01|Che A 10: 29|201|false|false|false|Chemie ; ID: gnd/4009816-3||||s| |a|Chemistry, inorganic|VC 5010|Chemie und Pharmazie / Allgemeine Chemie; Mathematik, Statistik und Datenverarbeitung in Chemie und Pharmazie / Allgemeine Chemie / Lehrbücher|A749||GA|;;;;;;;;;;;;;
Pica2rvk-Export|917|1109921810||Naturwissenschaften fächerübergreifend; über 200 Experimente und Versuche für Freiarbeit und Projektunterricht zu Hause und im Labor||19XX|Kratz, Michael *1955-* ; ID: gnd/120636573|||TB 4060 [Allgemeine Naturwissenschaft / Ausbildung, Didaktik, Organisation, Beruf / Didaktik der Allgemeinen Naturwissenschaft / Didaktisches Lehrmaterial]|08-07-94 : l01|Che G 360: 73|0|false|false|false|||Naturwissenschaftlicher Unterricht ; ID: gnd/4041425-5|||||||;;;;;;;;;;;;
